Date/Time UTC,Name,MMSI,Max Speed kn,Mean Speed kn,LOA ft,Beam ft,Vessel Class,AIS Type,Course,Heading,Course Behavior,Yaw deg,Effective Beam ft,WDIR degT,WSPD mph,GST mph,Location,Latitude,Longitude,Transit,Condition,% Channel Occupied
2020-11-16 20:29:52,MSC ILONA,636092932,16.7,15.4,984.0,131.0,Post-Panamax,79,300,301,Inbound,1,148,20.0,11.86,16.33,Offshore,32.67297,-79.70523,One-way Transit,Non-adverse Condition,18.5
2020-11-16 11:58:46,HAMBURG BAY,636016199,16.3,14.2,961.0,131.0,Panamax,70,298,299,Inbound,1,148,32.0,17.45,23.49,Nearshore,32.72051,-79.80518,One-way Transit,Non-adverse Condition,14.8
2020-11-16 08:20:14,SEAMAX FAIRFIELD,538005888,16.2,15.6,1102.0,141.0,Post-Panamax,70,121,119,Outbound,2,179,350.0,18.79,27.07,Nearshore,32.7045,-79.77466,Two-way Transit,Adverse Condition,44.75
2020-11-16 05:32:59,ONYX ACE,636016096,14.6,13.0,656.0,105.0,Panamax,70,298,297,Inbound,1,116,256.0,12.97,17.0,Nearshore,32.70411,-79.77053,Two-way Transit,Adverse Condition,23.2
2020-11-16 23:18:37,STAR LOUISIANA,538006859,13.9,12.4,669.0,105.0,Panamax,70,120,118,Outbound,2,128,350.0,13.65,19.24,Nearshore,32.70691,-79.77717,One-way Transit,Non-adverse Condition,12.8
2020-11-16 06:53:58,EVER LASTING,235093618,13.8,12.9,1099.0,151.0,Post-Panamax,74,299,298,Inbound,1,170,279.0,12.97,17.0,Nearshore,32.6908,-79.74355,One-way Transit,Non-adverse Condition,21.25
2020-11-16 10:08:58,NORTHERN MAGNUM,255806078,13.0,12.2,984.0,131.0,Post-Panamax,71,300,300,Inbound,0,131,19.0,14.54,22.59,Nearshore,32.69595,-79.75428,One-way Transit,Non-adverse Condition,16.38
2020-11-15 18:47:44,RIO GRANDE EXPRESS,303672000,17.9,16.3,853.0,105.0,Panamax,73,120,119,Outbound,1,120,195.0,15.21,21.92,Nearshore,32.72213,-79.8098,One-way Transit,Non-adverse Condition,12.0
2020-11-15 14:17:39,BRILLIANT ACE,319025600,17.5,15.3,656.0,105.0,Panamax,70,299,298,Inbound,1,116,185.0,12.53,16.55,Nearshore,32.70881,-79.7797,Two-way Transit,Adverse Condition,23.2
2020-11-15 13:35:36,TIANJIN,636014224,17.1,14.6,1145.0,151.0,Post-Panamax,79,298,298,Inbound,0,151,156.0,17.22,22.37,Offshore,32.68163,-79.72456,One-way Transit,Non-adverse Condition,18.88
2020-11-15 01:06:52,CONTI CONTESSA,255805914,17.0,16.0,1092.0,138.0,Post-Panamax,71,123,123,Outbound,0,138,110.0,8.28,12.75,Nearshore,32.6982,-79.75975,One-way Transit,Non-adverse Condition,17.25
2020-11-15 02:45:37,SEAMAX FAIRFIELD,538005888,16.6,15.9,1102.0,141.0,Post-Panamax,70,300,299,Inbound,1,160,128.0,17.67,22.59,Offshore,32.678,-79.7165,One-way Transit,Non-adverse Condition,20.0
2020-11-15 01:43:41,ARNOLD MAERSK,220206000,15.3,15.0,1155.0,138.0,Post-Panamax,71,120,119,Outbound,1,158,113.0,8.95,14.09,Nearshore,32.69458,-79.75078,One-way Transit,Non-adverse Condition,19.75
2020-11-15 14:25:58,OOCL BRUSSELS,477182300,14.8,14.4,1200.0,157.0,Post-Panamax,70,120,121,Outbound,1,178,185.0,12.53,16.55,Nearshore,32.70387,-79.77279,Two-way Transit,Adverse Condition,44.5
2020-11-15 00:15:38,MSC JESSENIA R,636020215,14.4,13.9,840.0,105.0,Panamax,79,119,117,Outbound,2,134,100.0,7.83,12.97,Nearshore,32.69796,-79.75917,One-way Transit,Non-adverse Condition,13.4
2020-11-15 14:03:55,EVER LIBERAL,235102678,14.2,14.0,1096.0,151.0,Post-Panamax,74,300,298,Inbound,2,189,157.0,17.45,23.49,Offshore,32.65299,-79.66355,Two-way Transit,Adverse Condition,47.25
2020-11-14 05:16:06,MSC BUSAN,255806362,17.4,16.5,1066.0,141.0,Post-Panamax,74,119,119,Outbound,0,141,267.0,4.47,6.71,Nearshore,32.69783,-79.75841,One-way Transit,Non-adverse Condition,17.62
2020-11-14 06:56:43,CONTI CONTESSA,255805914,17.3,16.8,1092.0,138.0,Post-Panamax,71,300,299,Inbound,1,157,6.0,1.79,4.92,Offshore,32.67518,-79.71091,One-way Transit,Non-adverse Condition,19.62
2020-11-14 00:01:57,MAERSK KINLOSS,338241000,17.2,17.2,984.0,131.0,Post-Panamax,71,120,120,Outbound,0,131,14.0,2.01,3.8,Nearshore,32.69794,-79.75897,One-way Transit,Non-adverse Condition,16.38
2020-11-14 06:30:03,SPIRIT OF SINGAPORE,232013524,16.2,15.8,833.0,105.0,Panamax,71,118,119,Outbound,1,120,243.0,1.12,3.13,Nearshore,32.70569,-79.77591,Two-way Transit,Adverse Condition,24.0
2020-11-14 01:03:56,RIO GRANDE EXPRESS,303672000,15.8,15.6,853.0,105.0,Panamax,73,299,297,Inbound,2,135,345.0,4.92,9.4,Offshore,32.66153,-79.68195,One-way Transit,Non-adverse Condition,13.5
2020-11-14 12:29:55,MSC JESSENIA R,636020215,15.2,15.0,840.0,105.0,Panamax,79,298,299,Inbound,1,120,65.0,11.18,14.32,Offshore,32.66612,-79.69203,One-way Transit,Non-adverse Condition,12.0
2020-11-14 09:22:34,STAR LOUISIANA,538006859,14.8,13.5,669.0,105.0,Panamax,70,298,298,Inbound,0,105,126.0,9.62,12.53,Nearshore,32.71749,-79.79917,One-way Transit,Non-adverse Condition,10.5
2020-11-14 14:04:38,OOCL BRUSSELS,477182300,14.6,13.9,1200.0,157.0,Post-Panamax,70,309,308,Inbound,1,178,83.0,9.62,13.2,Offshore,32.65238,-79.66632,One-way Transit,Non-adverse Condition,22.25
2020-11-13 12:30:26,MSC JUDITH,356093000,18.0,17.2,1066.0,141.0,Post-Panamax,71,120,119,Outbound,1,160,359.0,17.0,26.62,Nearshore,32.69742,-79.75783,One-way Transit,Non-adverse Condition,20.0
2020-11-13 14:21:29,MSC VIDHI,636016433,17.8,16.9,909.0,131.0,Panamax,71,120,117,Outbound,3,178,15.0,10.96,15.88,Nearshore,32.69829,-79.76015,One-way Transit,Non-adverse Condition,17.8
2020-11-13 00:43:56,AL BAHIA,636017669,17.0,16.3,1004.0,131.0,Post-Panamax,79,120,113,Outbound,7,252,37.0,221.46,221.46,Offshore,32.68119,-79.72451,One-way Transit,Adverse Condition,31.5
2020-11-13 23:59:21,MAERSK KINLOSS,338241000,17.0,16.0,984.0,131.0,Post-Panamax,71,121,121,Outbound,0,131,318.0,3.8,5.82,Nearshore,32.70424,-79.77164,One-way Transit,Non-adverse Condition,16.38
2020-11-13 19:47:52,CMA CGM AMERIGO VESP,228316800,16.6,15.3,1200.0,167.0,Post-Panamax,79,121,120,Outbound,1,188,284.0,8.5,12.08,Offshore,32.67926,-79.72031,Two-way Transit,Adverse Condition,47.0
2020-11-13 11:20:38,SPIRIT OF SINGAPORE,232013524,16.2,15.8,833.0,105.0,Panamax,71,300,301,Inbound,1,120,359.0,17.0,26.62,Nearshore,32.72227,-79.80876,One-way Transit,Non-adverse Condition,12.0
2020-11-13 12:48:35,MSC BUSAN,255806362,15.8,13.2,1066.0,141.0,Post-Panamax,74,300,300,Inbound,0,141,348.0,17.22,21.92,Offshore,32.64925,-79.6554,One-way Transit,Non-adverse Condition,17.62
2020-11-13 20:17:43,ARNOLD MAERSK,220206000,15.1,14.2,1155.0,138.0,Post-Panamax,71,299,300,Inbound,1,158,337.0,12.75,17.67,Nearshore,32.69515,-79.75284,One-way Transit,Non-adverse Condition,19.75
2020-11-12 13:48:13,MSC ARUSHI R,636016432,19.6,18.8,922.0,105.0,Panamax,71,119,120,Outbound,1,121,176.0,13.87,21.03,Nearshore,32.72207,-79.80958,One-way Transit,Non-adverse Condition,12.1
2020-11-12 14:45:52,APL NEW JERSEY,636013522,17.5,16.5,961.0,131.0,Panamax,71,119,120,Outbound,1,148,219.0,12.97,20.13,Nearshore,32.72255,-79.8104,One-way Transit,Non-adverse Condition,14.8
2020-11-12 03:39:36,CMA CGM AMERIGO VESP,228316800,16.9,16.3,1200.0,167.0,Post-Panamax,79,299,299,Inbound,0,167,163.0,23.94,31.99,Offshore,32.67977,-79.72055,One-way Transit,Non-adverse Condition,20.88
2020-11-12 23:01:28,ZIM DALIAN,249675000,16.7,16.0,853.0,105.0,Panamax,70,119,118,Outbound,1,120,63.0,31.32,45.63,Nearshore,32.70699,-79.77782,One-way Transit,Adverse Condition,12.0
2020-11-12 23:45:52,MSC VIDHI,636016433,15.5,15.3,909.0,131.0,Panamax,71,300,301,Inbound,1,147,198.0,19.01,25.28,Offshore,32.68952,-79.74025,One-way Transit,Non-adverse Condition,14.7
2020-11-12 21:26:58,MSC JUDITH,356093000,11.9,9.4,1066.0,141.0,Post-Panamax,71,301,298,Inbound,3,197,141.0,24.38,31.77,Offshore,32.68832,-79.73919,One-way Transit,Non-adverse Condition,24.62
2020-11-11 06:50:39,MOL ENDOWMENT,371836000,18.7,16.3,964.0,105.0,Panamax,71,119,118,Outbound,1,122,145.0,15.44,23.49,Nearshore,32.69737,-79.75827,One-way Transit,Non-adverse Condition,12.2
2020-11-11 19:32:39,MSC ARUSHI R,636016432,18.5,18.2,922.0,105.0,Panamax,71,302,301,Inbound,1,121,,,,Nearshore,32.6899,-79.74193,One-way Transit,Non-adverse Condition,12.1
2020-11-11 00:55:00,MAERSK IDAHO,368660000,17.8,17.5,958.0,105.0,Panamax,70,119,119,Outbound,0,105,,,,Nearshore,32.70514,-79.77312,One-way Transit,Non-adverse Condition,10.5
2020-11-11 06:25:30,HANGZHOU BAY BRIDGE,373932000,17.6,16.7,1099.0,151.0,Post-Panamax,73,119,118,Outbound,1,170,141.0,23.94,32.44,Offshore,32.6782,-79.71808,One-way Transit,Non-adverse Condition,21.25
2020-11-11 18:36:01,AL BAHIA,636017669,17.5,16.4,1004.0,131.0,Post-Panamax,79,298,298,Inbound,0,131,157.0,22.37,29.3,Offshore,32.67915,-79.71917,One-way Transit,Non-adverse Condition,16.38
2020-11-11 18:34:59,APL NEW JERSEY,636013522,17.1,16.6,961.0,131.0,Panamax,71,299,299,Inbound,0,131,154.0,19.46,24.61,Offshore,32.68978,-79.74105,One-way Transit,Non-adverse Condition,13.1
2020-11-11 04:22:39,AS PALINA,636091130,15.2,14.9,689.0,98.0,Panamax,73,121,120,Outbound,1,110,149.0,16.33,34.23,Nearshore,32.71883,-79.80316,One-way Transit,Non-adverse Condition,11.0
2020-11-11 00:19:41,ZHEN HUA 24,477044300,13.8,12.7,800.0,131.0,Panamax,70,122,120,Outbound,2,159,,,,Nearshore,32.72243,-79.81047,One-way Transit,Non-adverse Condition,15.9
2020-11-10 08:33:49,MAERSK IDAHO,368660000,18.4,17.6,958.0,105.0,Panamax,70,300,299,Inbound,1,122,111.0,22.59,28.19,Offshore,32.68782,-79.73798,One-way Transit,Non-adverse Condition,12.2
2020-11-10 09:06:41,HANGZHOU BAY BRIDGE,373932000,17.3,14.3,1099.0,151.0,Post-Panamax,73,298,298,Inbound,0,151,82.0,11.41,18.12,Nearshore,32.70338,-79.7696,One-way Transit,Non-adverse Condition,18.88
2020-11-10 09:49:56,AL QIBLA,256576000,16.0,15.6,1200.0,157.0,Post-Panamax,71,120,120,Outbound,0,157,77.0,12.3,18.57,Nearshore,32.70353,-79.76942,One-way Transit,Non-adverse Condition,19.62
2020-11-10 02:01:35,NORTHERN MAJESTIC,211779000,16.0,15.0,981.0,131.0,Post-Panamax,79,120,117,Outbound,3,182,80.0,13.65,22.37,Nearshore,32.70346,-79.77045,One-way Transit,Non-adverse Condition,22.75
2020-11-10 01:05:47,MOL ENDOWMENT,371836000,15.4,14.9,964.0,105.0,Panamax,71,298,299,Inbound,1,122,80.0,13.65,22.37,Nearshore,32.69474,-79.75218,One-way Transit,Non-adverse Condition,12.2
2020-11-10 14:18:57,AS PALINA,636091130,14.6,14.2,689.0,98.0,Panamax,73,301,300,Inbound,1,110,107.0,23.71,30.2,Offshore,32.687,-79.7345,One-way Transit,Non-adverse Condition,11.0
2020-11-10 22:07:49,NORD COLUMBIA,563045100,13.3,13.1,656.0,105.0,Panamax,70,120,119,Outbound,1,116,,,,Nearshore,32.72091,-79.80713,One-way Transit,Non-adverse Condition,11.6
2020-11-09 12:49:36,ST LOUIS EXPRESS,367136680,17.4,17.0,797.0,105.0,Panamax,79,121,121,Outbound,0,105,,,,Nearshore,32.69966,-79.764,One-way Transit,Non-adverse Condition,10.5
2020-11-09 07:22:51,NORTHERN JADE,211744000,17.3,16.3,1086.0,138.0,Post-Panamax,74,119,118,Outbound,1,157,114.0,22.15,31.77,Offshore,32.68129,-79.7233,One-way Transit,Non-adverse Condition,19.62
2020-11-09 14:43:54,GRETE MAERSK,220397000,16.6,15.8,1204.0,138.0,Post-Panamax,71,122,118,Outbound,4,222,,,,Nearshore,32.69305,-79.74874,One-way Transit,Non-adverse Condition,27.75
2020-11-09 13:40:59,AL QIBLA,256576000,16.3,16.1,1200.0,157.0,Post-Panamax,71,299,300,Inbound,1,178,94.0,25.5,33.11,Offshore,32.67656,-79.71289,One-way Transit,Non-adverse Condition,22.25
2020-11-09 04:29:55,SEALAND ILLINOIS,477318700,15.9,15.6,997.0,131.0,Post-Panamax,70,119,119,Outbound,0,131,,,,Nearshore,32.70506,-79.77278,One-way Transit,Non-adverse Condition,16.38
2020-11-09 00:34:41,CEZANNE,563062300,15.8,14.9,984.0,157.0,Post-Panamax,70,120,118,Outbound,2,191,,,,Nearshore,32.70406,-79.77157,One-way Transit,Non-adverse Condition,23.88
2020-11-09 21:32:21,DUBLIN EXPRESS,218023000,15.7,15.7,922.0,105.0,Panamax,79,300,301,Inbound,1,121,,,,Nearshore,32.71447,-79.793,One-way Transit,Non-adverse Condition,12.1
2020-11-09 09:07:58,NORTHERN MAJESTIC,211779000,15.5,15.2,981.0,131.0,Post-Panamax,79,299,299,Inbound,0,131,,,,Nearshore,32.69705,-79.75643,One-way Transit,Non-adverse Condition,16.38
2020-11-08 13:36:59,SEALAND ILLINOIS,477318700,18.7,18.2,997.0,131.0,Post-Panamax,70,299,301,Inbound,2,166,89.0,27.52,36.24,Offshore,32.64285,-79.64441,One-way Transit,Non-adverse Condition,20.75
2020-11-08 11:15:41,NORTHERN JADE,211744000,17.7,17.3,1086.0,138.0,Post-Panamax,74,299,300,Inbound,1,157,93.0,31.54,41.61,Offshore,32.64805,-79.65287,Two-way Transit,Adverse Condition,39.25
2020-11-08 20:26:51,GRETE MAERSK,220397000,16.9,16.5,1204.0,138.0,Post-Panamax,71,300,300,Inbound,0,138,84.0,23.26,28.86,Offshore,32.67983,-79.72114,One-way Transit,Non-adverse Condition,17.25
2020-11-08 02:01:27,MSC RONIT R,636017000,15.8,15.4,964.0,105.0,Panamax,71,118,115,Outbound,3,155,65.0,18.57,24.61,Nearshore,32.7055,-79.77464,One-way Transit,Non-adverse Condition,15.5
2020-11-08 12:31:29,CMA CGM BUTTERFLY,218843000,15.6,15.2,1148.0,141.0,Post-Panamax,70,119,120,Outbound,1,161,,,,Nearshore,32.69493,-79.7523,One-way Transit,Non-adverse Condition,20.12
2020-11-08 10:48:48,YM WARRANTY,356941000,14.9,14.3,1200.0,167.0,Post-Panamax,70,120,117,Outbound,3,230,71.0,14.54,21.92,Nearshore,32.71911,-79.80275,Two-way Transit,Adverse Condition,57.5
2020-11-08 00:00:05,ARC INTEGRITY,338058000,13.9,13.4,748.0,105.0,Panamax,70,121,117,Outbound,4,157,65.0,18.57,24.61,Nearshore,32.71095,-79.78614,One-way Transit,Non-adverse Condition,15.7
2020-11-07 18:36:50,ST LOUIS EXPRESS,367136680,17.6,17.2,797.0,105.0,Panamax,79,300,303,Inbound,3,147,71.0,20.58,25.95,Nearshore,32.6905,-79.743,One-way Transit,Non-adverse Condition,14.7
2020-11-07 14:30:38,CMA CGM BUTTERFLY,218843000,16.9,15.3,1148.0,141.0,Post-Panamax,70,297,301,Inbound,4,221,73.0,19.46,23.04,Offshore,32.67681,-79.71411,One-way Transit,Non-adverse Condition,27.62
2020-11-07 00:31:37,MAERSK DENVER,338418000,16.8,16.1,981.0,131.0,Post-Panamax,70,111,117,Outbound,6,233,,,,Nearshore,32.6988,-79.76073,One-way Transit,Non-adverse Condition,29.12
2020-11-07 07:59:23,MSC HEIDI,372008000,16.8,16.4,1089.0,141.0,Post-Panamax,74,299,300,Inbound,1,160,77.0,18.79,25.95,Offshore,32.67956,-79.72015,One-way Transit,Non-adverse Condition,20.0
2020-11-07 06:35:26,YM WIDTH,477129300,16.6,15.6,1207.0,167.0,Post-Panamax,74,121,119,Outbound,2,209,95.0,19.46,23.94,Offshore,32.67259,-79.70561,One-way Transit,Non-adverse Condition,26.12
2020-11-07 21:33:59,CEZANNE,563062300,16.1,15.0,984.0,157.0,Post-Panamax,70,300,302,Inbound,2,191,73.0,21.92,27.52,Offshore,32.68878,-79.73922,One-way Transit,Non-adverse Condition,23.88
2020-11-07 07:01:51,SPIRIT OF MELBOURNE,232013521,16.0,16.0,833.0,105.0,Panamax,71,119,118,Outbound,1,120,,,,Nearshore,32.71329,-79.79067,One-way Transit,Non-adverse Condition,12.0
2020-11-07 15:38:28,COSCO PHILIPPINES,477738200,15.8,15.0,1096.0,141.0,Post-Panamax,72,120,117,Outbound,3,198,62.0,18.79,28.19,Nearshore,32.70491,-79.77292,One-way Transit,Non-adverse Condition,24.75
2020-11-07 01:13:39,GRAND VICTORY,370011000,15.7,14.4,656.0,105.0,Panamax,79,118,117,Outbound,1,116,57.0,16.11,21.92,Nearshore,32.70511,-79.77331,One-way Transit,Non-adverse Condition,11.6
2020-11-07 10:04:55,YM WARRANTY,356941000,15.2,15.0,1200.0,167.0,Post-Panamax,70,298,300,Inbound,2,209,76.0,19.69,24.61,Offshore,32.67378,-79.70813,One-way Transit,Non-adverse Condition,26.12
2020-11-07 23:55:41,ARC INTEGRITY,338058000,14.3,14.2,748.0,105.0,Panamax,70,120,116,Outbound,4,157,,,,Nearshore,32.71979,-79.8038,One-way Transit,Non-adverse Condition,15.7
2020-11-07 08:54:30,MSC RONIT R,636017000,14.3,13.1,964.0,105.0,Panamax,71,298,297,Inbound,1,122,75.0,20.58,25.73,Offshore,32.67672,-79.71484,One-way Transit,Non-adverse Condition,12.2
2020-11-06 01:21:29,LANA,636015503,18.8,17.9,853.0,105.0,Panamax,71,300,302,Inbound,2,135,58.0,13.65,19.69,Nearshore,32.69287,-79.74842,One-way Transit,Non-adverse Condition,13.5
2020-11-06 16:28:42,COSCO PHILIPPINES,477738200,18.6,17.8,1096.0,141.0,Post-Panamax,72,298,299,Inbound,1,160,93.0,15.88,20.36,Offshore,32.65548,-79.67107,One-way Transit,Non-adverse Condition,20.0
2020-11-06 22:14:46,MSC CHLOE,255805855,17.7,16.8,984.0,157.0,Post-Panamax,70,121,117,Outbound,4,225,61.0,25.73,34.23,Offshore,32.67813,-79.71724,One-way Transit,Non-adverse Condition,28.12
2020-11-06 17:49:52,AXEL MAERSK,220187000,17.2,15.6,1155.0,138.0,Post-Panamax,71,120,119,Outbound,1,158,72.0,21.92,28.86,Offshore,32.68822,-79.73814,One-way Transit,Non-adverse Condition,19.75
2020-11-06 09:18:54,MAERSK DENVER,338418000,17.2,15.8,981.0,131.0,Post-Panamax,70,291,300,Inbound,9,283,57.0,14.54,21.48,Nearshore,32.69003,-79.7424,One-way Transit,Non-adverse Condition,35.38
2020-11-06 09:06:45,YM WIDTH,477129300,17.0,16.2,1207.0,167.0,Post-Panamax,74,300,301,Inbound,1,188,43.0,17.9,21.92,Offshore,32.68033,-79.72233,One-way Transit,Non-adverse Condition,23.5
2020-11-06 07:05:31,CLIFFORD MAERSK,219840000,16.8,16.4,1138.0,138.0,Post-Panamax,71,120,118,Outbound,2,178,51.0,11.63,16.78,Nearshore,32.69844,-79.76013,One-way Transit,Non-adverse Condition,22.25
2020-11-06 06:29:58,MAERSK KLEVEN,636018912,16.3,16.0,1043.0,138.0,Post-Panamax,71,119,117,Outbound,2,174,60.0,13.87,20.8,Nearshore,32.70436,-79.772,One-way Transit,Non-adverse Condition,21.75
2020-11-06 07:41:48,SPIRIT OF MELBOURNE,232013521,16.0,15.8,833.0,105.0,Panamax,71,299,302,Inbound,3,148,39.0,18.12,22.15,Offshore,32.65713,-79.67396,One-way Transit,Non-adverse Condition,14.8
2020-11-06 02:14:01,GLORIOUS LEADER,309108000,14.7,13.5,656.0,105.0,Panamax,70,119,116,Outbound,3,139,57.0,13.87,20.58,Nearshore,32.70536,-79.77368,One-way Transit,Non-adverse Condition,13.9
2020-11-05 19:49:58,LANA,636015503,18.3,14.2,853.0,105.0,Panamax,71,116,115,Outbound,1,120,70.0,14.76,19.69,Nearshore,32.6949,-79.75327,One-way Transit,Non-adverse Condition,12.0
2020-11-05 11:26:49,MAERSK KLEVEN,636018912,16.7,15.0,1043.0,138.0,Post-Panamax,71,299,299,Inbound,0,138,54.0,17.0,24.83,Nearshore,32.72121,-79.80696,One-way Transit,Non-adverse Condition,17.25
2020-11-05 08:42:30,CLIFFORD MAERSK,219840000,16.5,13.3,1138.0,138.0,Post-Panamax,71,300,301,Inbound,1,158,,,,Offshore,32.67504,-79.71146,One-way Transit,Non-adverse Condition,19.75
2020-11-05 19:00:38,GRAND VICTORY,370011000,16.3,10.5,656.0,105.0,Panamax,79,298,301,Inbound,3,139,50.0,14.32,17.67,Offshore,32.68315,-79.72701,One-way Transit,Non-adverse Condition,13.9
2020-11-05 12:55:39,ATHENA,357231000,15.9,14.8,768.0,105.0,Panamax,0,118,117,Outbound,1,118,,,,Offshore,32.68878,-79.73918,One-way Transit,Non-adverse Condition,11.8
2020-11-05 21:37:33,AXEL MAERSK,220187000,15.4,14.7,1155.0,138.0,Post-Panamax,71,298,301,Inbound,3,198,69.0,15.44,23.04,Nearshore,32.69537,-79.75228,One-way Transit,Non-adverse Condition,24.75
2020-11-05 17:46:53,ARC INTEGRITY,338058000,15.1,14.6,748.0,105.0,Panamax,70,299,301,Inbound,2,131,79.0,13.65,20.8,Nearshore,32.69177,-79.74719,One-way Transit,Non-adverse Condition,13.1
2020-11-05 09:20:58,OOCL POLAND,477182200,14.8,13.6,1200.0,157.0,Post-Panamax,70,120,118,Outbound,2,199,55.0,16.55,23.71,Nearshore,32.71684,-79.79944,One-way Transit,Non-adverse Condition,24.88
2020-11-05 22:43:58,EVER ETHIC,235603000,14.7,13.1,981.0,141.0,Post-Panamax,70,120,118,Outbound,2,175,63.0,14.54,19.69,Nearshore,32.70468,-79.77243,One-way Transit,Non-adverse Condition,21.88
2020-11-05 06:05:54,HYUNDAI LOYALTY,566998000,14.7,13.8,1115.0,151.0,Post-Panamax,71,119,117,Outbound,2,190,,,,Offshore,32.65611,-79.67091,One-way Transit,Non-adverse Condition,23.75
2020-11-05 19:32:44,MSC CHLOE,255805855,14.6,12.3,984.0,157.0,Post-Panamax,70,301,301,Inbound,0,157,44.0,17.0,20.8,Offshore,32.67982,-79.71986,Two-way Transit,Adverse Condition,39.25
2020-11-05 15:03:45,GLORIOUS LEADER,309108000,13.8,13.7,656.0,105.0,Panamax,70,300,300,Inbound,0,105,53.0,14.99,21.7,Nearshore,32.7221,-79.80817,One-way Transit,Non-adverse Condition,10.5
2020-11-05 12:18:41,OOCL KOREA,477293100,13.7,12.5,1200.0,157.0,Post-Panamax,74,118,115,Outbound,3,220,,,,Offshore,32.68826,-79.73864,One-way Transit,Non-adverse Condition,27.5
2020-11-05 13:59:09,MAERSK HARTFORD,338403000,11.8,11.3,984.0,131.0,Post-Panamax,70,119,116,Outbound,3,182,48.0,16.55,23.71,Nearshore,32.71174,-79.78862,One-way Transit,Non-adverse Condition,22.75
2020-11-04 09:14:40,OOCL KOREA,477293100,15.9,13.2,1200.0,157.0,Post-Panamax,74,299,299,Inbound,0,157,29.0,4.7,7.38,Offshore,32.67589,-79.711,Two-way Transit,Adverse Condition,39.25
2020-11-04 10:00:37,MSC ALESSIA,636092976,15.7,14.1,984.0,131.0,Post-Panamax,71,118,118,Outbound,0,131,54.0,3.13,7.61,Offshore,32.67614,-79.71264,One-way Transit,Non-adverse Condition,16.38
2020-11-04 20:23:49,MAERSK HARTFORD,338403000,15.5,13.7,984.0,131.0,Post-Panamax,70,299,299,Inbound,0,131,76.0,11.18,15.21,Offshore,32.67347,-79.70628,One-way Transit,Non-adverse Condition,16.38
2020-11-04 07:56:29,OOCL POLAND,477182200,15.4,14.6,1200.0,157.0,Post-Panamax,70,299,299,Inbound,0,157,38.0,3.13,5.59,Offshore,32.67702,-79.71554,One-way Transit,Non-adverse Condition,19.62
2020-11-04 01:28:27,MEHUIN,636092682,15.3,12.8,1004.0,131.0,Post-Panamax,70,120,121,Outbound,1,149,248.0,7.38,10.07,Nearshore,32.70886,-79.78255,One-way Transit,Non-adverse Condition,18.62
2020-11-04 13:14:07,MOL GLIDE,477346500,15.3,13.0,902.0,131.0,Panamax,71,119,119,Outbound,0,131,45.0,12.75,17.9,Nearshore,32.71465,-79.7938,One-way Transit,Non-adverse Condition,13.1
2020-11-04 20:34:40,ATHENA,357231000,14.1,11.6,768.0,105.0,Panamax,0,299,300,Inbound,1,118,80.0,10.51,15.21,Offshore,32.67328,-79.70808,One-way Transit,Non-adverse Condition,11.8
2020-11-04 02:29:59,GREEN BAY,338009000,13.9,13.6,656.0,105.0,Panamax,70,119,119,Outbound,0,105,266.0,2.91,7.16,Offshore,32.6792,-79.71977,One-way Transit,Non-adverse Condition,10.5
2020-11-04 08:56:24,OOCL ATLANTA,477920300,13.9,13.2,1059.0,141.0,Post-Panamax,70,119,119,Outbound,0,141,51.0,9.84,12.08,Nearshore,32.71316,-79.79233,Two-way Transit,Adverse Condition,35.25
2020-11-04 21:07:04,LANA,636015503,13.6,13.3,853.0,105.0,Panamax,71,119,118,Outbound,1,120,76.0,11.86,17.22,Nearshore,32.72032,-79.80761,One-way Transit,Non-adverse Condition,12.0
2020-11-04 12:14:51,HYUNDAI LOYALTY,566998000,13.5,12.6,1115.0,151.0,Post-Panamax,71,298,298,Inbound,0,151,48.0,8.5,12.08,Offshore,32.6867,-79.73566,One-way Transit,Non-adverse Condition,18.88
2020-11-03 20:17:44,LANA,636015503,17.9,15.0,853.0,105.0,Panamax,71,300,300,Inbound,0,105,277.0,4.92,7.38,Offshore,32.65508,-79.66941,One-way Transit,Non-adverse Condition,10.5
2020-11-03 12:39:58,OOCL ATLANTA,477920300,16.8,14.6,1059.0,141.0,Post-Panamax,70,300,301,Inbound,1,159,359.0,9.84,15.21,Offshore,32.68066,-79.72333,One-way Transit,Non-adverse Condition,19.88
2020-11-03 10:17:39,MOL GLIDE,477346500,16.7,14.6,902.0,131.0,Panamax,71,299,300,Inbound,1,147,354.0,11.63,18.79,Offshore,32.6803,-79.72236,One-way Transit,Non-adverse Condition,14.7
2020-11-03 11:46:55,ZIM ROTTERDAM,636014222,16.7,13.6,1145.0,151.0,Post-Panamax,70,118,118,Outbound,0,151,360.0,10.74,14.99,Offshore,32.66769,-79.69685,One-way Transit,Non-adverse Condition,18.88
2020-11-03 07:16:53,MEHUIN,636092682,15.6,11.9,1004.0,131.0,Post-Panamax,70,299,300,Inbound,1,149,354.0,12.53,17.9,Offshore,32.68724,-79.7366,One-way Transit,Non-adverse Condition,18.62
2020-11-03 14:07:35,MAERSK GATESHEAD,563076200,14.9,12.5,958.0,105.0,Panamax,71,119,121,Outbound,2,138,354.0,8.72,11.63,Offshore,32.67234,-79.70642,One-way Transit,Non-adverse Condition,13.8
